timestamp,weight,height,bmi,fatRate,bodyWaterRate,boneMass,metabolism,muscleRate,visceralFat,impedance
1544055473,68.7,170.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1544394091,70.5,170.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1544460364,70.1,170.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1544539208,69.4,170.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1544573693,69.7,170.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1544624909,68.9,170.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1544660296,69.4,170.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1545005592,70.3,170.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1545950561,70.3,170.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1546347026,71.7,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1546767787,71.7,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1546821371,71.7,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1546856102,71.0,170.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1546906534,71.3,170.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1546960379,71.0,170.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1547120897,69.8,170.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1547131371,70.1,170.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1547388388,71.5,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1547481199,71.4,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1547511396,71.9,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1547731320,71.1,170.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1548000834,71.1,170.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1548089642,71.2,170.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1548171778,70.8,170.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1548262428,71.0,170.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1548348212,70.7,170.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1548371553,70.6,170.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1548604121,71.0,170.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1548772813,70.5,170.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1549211307,71.4,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1549632600,72.1,170.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1549704658,71.3,170.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1549797775,72.0,170.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1549843802,72.4,170.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1549926564,73.1,170.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1550448787,73.1,170.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1550491061,71.9,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1550575948,71.0,170.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1550575986,71.1,170.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1550587815,70.9,170.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1550622066,71.4,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1550661704,71.0,170.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1550763685,71.0,170.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1550789311,71.7,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1550834620,70.9,170.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1550834790,70.7,170.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1551007282,71.6,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1551093432,71.5,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1551139569,72.0,170.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1551181499,71.6,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1551190813,71.8,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1551226847,71.9,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1551266884,71.6,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1551267039,71.3,170.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1551606882,72.9,170.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1551652912,72.6,170.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1551698049,72.5,170.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1551708863,72.7,170.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1551785119,71.8,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1551826071,72.1,170.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1551831636,72.3,170.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1551893365,72.3,170.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1552263261,72.3,170.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1552306658,72.3,170.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1552349709,72.7,170.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1552392315,72.5,170.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1552436146,72.9,170.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1552477768,73.0,170.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1552567356,72.6,170.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1552609114,72.8,170.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1552835698,73.7,170.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1552864036,73.2,170.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1552956765,73.4,170.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1553168456,72.3,170.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1553468814,73.1,170.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1553536012,73.4,170.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1553559423,73.3,170.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1553607403,72.7,170.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1553709661,72.7,170.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1553789887,73.4,170.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1554246539,73.4,170.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1554367985,71.7,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1554568812,72.7,170.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1554722413,71.9,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1554722414,71.9,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1554805859,71.5,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1554823124,71.5,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1554846080,71.3,170.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1554891219,70.8,170.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1554906983,71.2,170.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1554933240,70.8,170.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1554994568,70.8,170.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1554995111,70.2,170.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1555005293,70.2,170.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1555022619,70.1,170.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1555063530,69.9,170.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1555251726,73.0,170.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1555323994,71.6,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1555324725,72.0,170.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1555344861,71.8,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1555454584,72.2,170.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1555499166,71.2,170.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1555500478,71.8,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1555513017,71.3,170.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1555585478,70.9,170.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1555606607,70.9,170.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1555627676,70.9,170.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1555841245,71.7,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1555888277,71.5,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1555888316,71.4,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1555930325,70.6,170.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1555950326,70.9,170.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1555978295,71.0,170.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1556035325,71.0,170.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1556441583,71.5,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1556447963,71.2,170.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1556468399,71.5,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1556493116,71.0,170.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1556542306,70.0,170.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1556542492,69.5,170.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1556552840,69.8,170.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1556559290,69.6,170.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1556578379,69.3,170.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1556580090,69.3,170.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1556584917,69.0,170.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1556628349,68.5,170.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1556642322,69.3,170.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1556642837,68.3,170.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1556647685,68.8,170.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1556682278,68.2,170.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1556704561,68.2,170.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1556718420,69.0,170.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1556729026,68.8,170.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1556750765,69.3,170.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1556750872,69.1,170.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1556759571,69.4,170.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1556797006,68.6,170.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1556799600,68.6,170.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1556822160,67.9,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1556838619,68.1,170.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1556842589,68.4,170.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1556905024,69.3,170.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1556915950,68.7,170.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1556946512,68.5,170.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1556956216,68.8,170.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1556962507,68.8,170.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1556983393,68.8,170.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1557012195,69.0,170.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1557012317,68.8,170.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1557023073,68.8,170.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1557051869,68.2,170.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1557074786,68.4,170.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1557095249,68.5,170.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1557095293,68.8,170.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1557148125,68.1,170.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1557165695,67.7,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1557183002,68.2,170.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1557189497,68.0,170.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1557234711,67.9,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1557248852,67.9,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1557269222,67.9,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1557269297,67.7,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1557276510,67.7,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1557313750,67.4,170.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1557329962,67.7,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1557341510,67.7,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1557355792,67.7,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1557362217,67.8,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1557400365,67.4,170.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1557400741,67.2,170.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1557403707,67.3,170.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1557420889,67.4,170.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1557442088,67.4,170.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1557447452,67.4,170.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1557657657,68.1,170.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1557664760,68.1,170.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1557701218,68.4,170.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1557745421,68.7,170.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1557751858,68.7,170.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1557765421,69.0,170.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1557787390,68.7,170.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1557794621,68.5,170.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1557834147,67.5,170.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1557852401,67.8,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1557929041,68.9,170.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1557936714,69.0,170.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1557960170,69.7,170.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1557960331,69.6,170.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1558009817,68.4,170.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1558023869,68.2,170.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1558023872,68.2,170.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1558046938,68.1,170.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1558266985,67.3,170.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1558278348,67.4,170.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1558302287,67.8,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1558307954,67.8,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1558350810,67.2,170.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1558365482,67.5,170.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1558373945,67.7,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1558393598,67.8,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1558399382,67.8,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1558436085,67.1,170.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1558442241,67.4,170.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1558457793,67.7,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1558478979,67.9,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1558479076,67.7,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1558530823,66.8,170.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1558548806,67.3,170.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1558570286,67.3,170.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1558574243,67.4,170.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1558618274,66.7,170.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1558624249,67.0,170.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1558651835,66.7,170.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1558658616,66.5,170.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1558696166,66.2,170.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1558747384,66.5,170.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1558875502,66.3,170.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1558888242,67.2,170.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1558912037,67.2,170.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1558917552,67.3,170.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1558956747,66.5,170.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1558993096,66.9,170.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1558997166,67.3,170.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1559047061,66.2,170.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1559058558,66.7,170.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1559083560,66.8,170.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1559090876,66.8,170.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1559132653,66.8,170.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1559169693,66.8,170.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1559176984,67.1,170.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1559223742,67.4,170.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1559260553,67.4,170.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1559480492,67.3,170.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1559522159,67.1,170.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1559576359,67.6,170.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1559644799,67.5,170.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1559695789,68.2,170.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1559745037,68.2,170.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1559782248,68.4,170.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1560092351,69.5,170.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1560092968,69.7,170.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1560126387,69.5,170.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1560173049,68.9,170.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1560303231,69.2,170.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1560345100,69.1,170.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1560393804,67.5,170.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1560428572,67.5,170.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1560473353,67.8,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1560698267,67.8,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1560725216,68.0,170.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1560818071,68.5,170.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1560899450,67.6,170.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1560957238,68.1,170.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1560990511,68.0,170.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1561079178,67.8,170.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1561416169,68.7,170.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1561482396,69.0,170.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1561504229,68.3,170.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1561655296,69.5,170.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1561677077,69.1,170.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1561894548,68.9,170.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1561937357,69.0,170.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1562021351,69.0,170.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1562240513,69.0,170.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1562289697,69.7,170.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1562500141,69.4,170.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1562626962,69.5,170.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1562633045,69.5,170.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1562719621,68.8,170.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1562763365,69.3,170.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1563113061,70.8,170.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1563234567,70.5,170.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1563295431,70.8,170.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1563382467,70.8,170.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1563470442,71.6,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1563728964,71.7,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1563755229,71.5,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1563761102,71.2,170.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1563811196,71.3,170.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1563837874,71.8,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1563961741,70.9,170.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1563980999,71.5,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1564068470,71.5,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1564319398,71.1,170.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1564355817,71.0,170.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1564420018,71.2,170.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1564441682,71.2,170.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1564728278,72.7,170.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1565023172,71.9,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1565110548,71.9,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1565950386,71.8,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1566000105,72.1,170.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1566258340,72.2,170.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1566511369,70.9,170.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1566744844,70.7,170.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1566922211,70.6,170.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1567116638,70.8,170.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1567347746,69.7,170.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1567600757,69.9,170.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1568072796,70.6,170.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1568162661,70.4,170.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0
1568937299,71.9,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1569068538,71.2,170.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1569157809,71.2,170.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1569286358,71.5,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1569329186,71.2,170.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1569373683,70.7,170.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1569424775,71.5,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1569460628,70.9,170.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1569546909,70.9,170.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1569783401,72.4,170.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1570061404,71.2,170.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1570146607,71.2,170.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1570377850,72.2,170.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1570405435,71.6,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1570490538,72.0,170.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1570495767,71.5,170.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1570633591,71.7,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1570667224,72.3,170.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1571018674,71.8,170.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1571330916,72.6,170.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0
1572304519,73.0,170.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1572388987,73.1,170.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1572626178,74.1,170.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0
